,#ID_RSSD,D_DT_START,D_DT_END,BHC_IND,BROAD_REG_CD,CHTR_AUTH_CD,CHTR_TYPE_CD,FBO_4C9_IND,FHC_IND,FUNC_REG,INSUR_PRI_CD,MBR_FHLBS_IND,MBR_FRS_IND,SEC_RPTG_STATUS,EST_TYPE_CD,BANK_CNT,BNK_TYPE_ANALYS_CD,D_DT_EXIST_CMNC,D_DT_EXIST_TERM,FISC_YREND_MMDD,D_DT_INSUR,D_DT_OPEN,FNCL_SUB_HOLDER,FNCL_SUB_IND,IBA_GRNDFTHR_IND,IBF_IND,ID_RSSD_HD_OFF,MJR_OWN_MNRTY,NM_LGL,NM_SHORT,NM_SRCH_CD,ORG_TYPE_CD,REASON_TERM_CD,CNSRVTR_CD,ENTITY_TYPE,AUTH_REG_DIST_FRS,ACT_PRIM_CD,CITY,CNTRY_NM,ID_CUSIP,STATE_ABBR_NM,PLACE_CD,STATE_CD,STATE_HOME_CD,STREET_LINE1,STREET_LINE2,ZIP_CD,ID_THRIFT,ID_THRIFT_HC,DOMESTIC_IND,ID_ABA_PRIM,ID_FDIC_CERT,ID_NCUA,COUNTY_CD,DIST_FRS,ID_OCC,CNTRY_CD,DT_END,DT_EXIST_CMNC,DT_EXIST_TERM,DT_INSUR,DT_OPEN,DT_START,ID_TAX,PROV_REGION,URL,SLHC_IND,SLHC_TYPE_IND,PRIM_FED_REG,STATE_INC_CD,CNTRY_INC_CD,STATE_INC_ABBR_NM,CNTRY_INC_NM,ID_LEI,IHC_IND
25545,29207,05/15/2006 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/26/1987 00:00:00,0,0,0,0,30502,0,CONWAY SETTLERS CROSSING BRANCH                                                                                         ,CONWAY SETTLERS CROSSING BR   ,820188061,0,0,0,DBR,0,0,NORTH CONWAY,UNITED STATES                           ,0,NH,14660,33,0,1500 WHITE MOUNTAIN HIGHWAY,0,03860    ,0,0,Y,0,0,0,3,1,0,1007,99991231,0,99991231,0,19870126,20060515,0,0,0,0,0,,0,0,0,,0,0
25607,526706,03/18/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/01/1881 00:00:00,0,0,0,0,30502,0,WEST PLYMOUTH BRANCH                                                                                                    ,WEST PLYMOUTH BR              ,366813712,0,0,0,DBR,0,0,PLYMOUTH,UNITED STATES                           ,0,NH,62660,33,0,287 HIGHLAND STREET,0,03264    ,0,0,Y,0,0,0,9,1,0,1007,99991231,0,99991231,0,18810101,20080318,0,0,0,0,0,,0,0,0,,0,0
29372,5212442,02/26/2018 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,02/26/2018 00:00:00,0,0,0,0,279,0,LINDALE BRANCH                                                                                                          ,LINDALE BR                    ,960617482,0,0,0,DBR,0,0,LINDALE,UNITED STATES                           ,0,TX,0,48,0,304 SOUTH MAIN,0,75771    ,0,0,Y,0,0,0,423,11,0,1007,99991231,0,99991231,0,20180226,20180226,0,0,0,0,0,,0,0,0,,0,0
29513,5196542,01/01/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/01/2017 00:00:00,0,0,0,0,279,0,EDGEWOOD BRANCH                                                                                                         ,EDGEWOOD BR                   ,796422451,0,0,0,DBR,0,0,EDGEWOOD,UNITED STATES                           ,0,TX,0,48,0,500 WEST PINE STREET,0,75117    ,0,0,Y,0,0,0,467,11,0,1007,99991231,0,99991231,0,20171101,20190101,0,0,0,0,0,,0,0,0,,0,0
29542,2527882,01/23/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,10/23/1973 00:00:00,0,0,0,0,279,0,GRAND SALINE BRANCH                                                                                                     ,GRAND SALINE BR               ,233212217,0,0,0,DBR,0,0,GRAND SALINE,UNITED STATES                           ,0,TX,30476,48,0,415 WEST FRANK,0,75140    ,0,0,Y,0,0,0,467,11,0,1007,99991231,0,99991231,0,19731023,20080123,0,0,0,0,0,,0,0,0,,0,0
29576,2851260,09/15/1999 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/15/1999 00:00:00,0,0,0,0,279,0,BROOKSHIRE BRANCH                                                                                                       ,BROOKSHIRE BR                 ,280209096,0,0,0,DBR,0,0,MINEOLA,UNITED STATES                           ,0,TX,0,48,0,1224 NORTH PACIFIC,0,757731020,0,0,Y,0,0,0,499,11,0,1007,99991231,0,99991231,0,19990915,19990915,0,0,0,0,0,,0,0,0,,0,0
29577,2527873,10/27/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,07/22/1974 00:00:00,0,0,0,0,279,0,WINNSBORO BRANCH                                                                                                        ,WINNSBORO BR                  ,892709773,0,0,0,DBR,0,0,WINNSBORO,UNITED STATES                           ,0,TX,79816,48,0,500 SOUTH MAIN,0,75494    ,0,0,Y,0,0,0,499,11,0,1007,99991231,0,99991231,0,19740722,20081027,0,0,0,0,0,,0,0,0,,0,0
29594,2527864,01/01/1997 00:00:00,07/01/1999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,07/01/1999 00:00:00,0,,01/01/1997 00:00:00,0,0,0,0,279,0,EAST GOODE STREET BRANCH                                                                                                ,EAST GOODE ST BR              ,1029686612,0,0,0,DBR,0,0,QUITMAN,UNITED STATES                           ,0,TX,60188,48,0,1112 EAST GOODE STREET,0,757831640,0,0,Y,0,0,0,499,11,0,1007,19990701,0,19990701,0,19970101,19970101,0,0,0,0,0,,0,0,0,,0,0
34314,3812521,08/04/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,08/04/2008 00:00:00,0,0,0,0,72258,0,CONVERSE COUNTY BANK YELLOWSTONE BRANCH                                                                                 ,CONVERSE CTY BK YELLOWSTONE BR,180158399,0,0,0,DBR,0,0,DOUGLAS,UNITED STATES                           ,0,WY,0,56,0,1135 W YELLOWSTONE,0,82633    ,0,0,Y,0,0,0,9,10,0,1007,99991231,0,99991231,0,20080804,20080804,0,0,0,0,0,,0,0,0 ,,0,0
34344,3247105,02/05/2004 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,02/05/2004 00:00:00,0,0,0,0,72258,0,CONVERSE COUNTY BANK RICHARDS BRANCH                                                                                    ,CONVERSE CTY BK RICHARDS BR   ,4218589,0,0,0,DBR,0,0,DOUGLAS,UNITED STATES                           ,0,WY,0,56,0,1688 EAST RICHARDS ST,0,82633    ,0,0,Y,0,0,0,9,10,0,1007,99991231,0,99991231,0,20040205,20040205,0,0,0,0,0,,0,0,0 ,,0,0
44113,5786514,09/20/2022 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/20/2022 00:00:00,0,0,0,0,56717,0,INDIAN ORCHARD BRANCH                                                                                                   ,INDIAN ORCHARD BR             ,882325765,0,0,0,DBR,0,0,HONESDALE,UNITED STATES                           ,0,PA,0,42,0,1055 TEXAS PALMYRA HIGHWAY,0,18431    ,0,0,Y,0,0,0,127,3,0,1007,99991231,0,99991231,0,20220920,20220920,0,0,0,0,0,,0,0,0,,0,0
44117,5760587,07/18/2022 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,07/18/2022 00:00:00,0,0,0,0,56717,0,STEAMTOWN BRANCH AT THE MARKETPLACE AT STEAMTOWN                                                                        ,STEAMTOWN BR AT THE MARKETPLAC,637422881,0,0,0,DBR,0,0,SCRANTON,UNITED STATES                           ,0,PA,0,42,0,"300 LACKWANNA AVENUE, SUITE 220",0,18503    ,0,0,Y,0,0,0,69,3,0,1007,99991231,0,99991231,0,20220718,20220718,0,0,0,0,0,,0,0,0,,0,0
44119,4841760,08/29/2013 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,08/29/2013 00:00:00,0,0,0,0,56717,0,CARBONDALE BRANCH                                                                                                       ,CARBONDALE BR                 ,820907537,0,0,0,DBR,0,0,CARBONDALE,UNITED STATES                           ,0,PA,0,42,0,157 BROOKLYN STREET,0,18407    ,0,0,Y,0,0,0,69,3,0,1007,99991231,0,99991231,0,20130829,20130829,0,0,0,0,0,,0,0,0,,0,0
44134,57219,04/14/1986 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,04/14/1986 00:00:00,0,0,0,0,56717,0,HAWLEY OFFICE                                                                                                           ,HAWLEY OFF                    ,855559206,0,0,0,DBR,0,0,HAWLEY,UNITED STATES                           ,0,PA,33200,42,0,309 MAIN STREET,0,18428    ,0,0,Y,0,0,0,127,3,0,1007,99991231,0,99991231,0,19860414,19860414,0,0,0,0,0,,0,0,0,,0,0
44172,3317772,12/29/2004 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/29/2004 00:00:00,0,0,0,0,56717,0,DINGMANS FERRY BRANCH                                                                                                   ,DINGMANS FERRY BR             ,100116568,0,0,0,DBR,0,0,DINGMANS FERRY,UNITED STATES                           ,0,PA,0,42,0,1824 ROUTE 739,0,18328    ,0,0,Y,0,0,0,103,3,0,1007,99991231,0,99991231,0,20041229,20041229,0,0,0,0,0,,0,0,0,,0,0
44175,2328342,08/01/1995 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,08/01/1995 00:00:00,0,0,0,0,56717,0,DAMASCUS OFFICE                                                                                                         ,DAMASCUS OFF                  ,890661862,0,0,0,DBR,0,0,DAMASCUS,UNITED STATES                           ,0,PA,18096,42,0,1679 COCHECTON TURNPIKE,0,18415    ,0,0,Y,0,0,0,127,3,0,1007,99991231,0,99991231,0,19950801,19950801,0,0,0,0,0,,0,0,0,,0,0
44210,3867110,12/17/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/17/2008 00:00:00,0,0,0,0,56717,0,LAKE REGION OFFICE                                                                                                      ,LAKE REGION OFF               ,211349115,0,0,0,DBR,0,0,HAWLEY,UNITED STATES                           ,0,PA,0,42,0,99 WELWOOD AVENUE,0,18428    ,0,0,Y,0,0,0,127,3,0,1007,99991231,0,99991231,0,20081217,20081217,0,0,0,0,0,,0,0,0,,0,0
44211,4261603,01/01/2010 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,19,,0,,12/31/9999 00:00:00,0,,01/01/2010 00:00:00,0,0,0,0,56717,0,OPERATIONS CENTER OFFICE                                                                                                ,OPERATIONS CTR OFF            ,596115030,0,0,0,DBR,0,0,HONESDALE,UNITED STATES                           ,0,PA,0,42,0,120 SUNRISE AVENUE,0,18431    ,0,0,Y,0,0,0,127,3,0,1007,99991231,0,99991231,0,20100101,20100101,0,0,0,0,0,,0,0,0,,0,0
44218,2507026,03/14/2022 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,10/01/1996 00:00:00,0,0,0,0,56717,0,GREENTOWN OFFICE                                                                                                        ,GREENTOWN OFF                 ,536997347,0,0,0,DBR,0,0,GREENTOWN,UNITED STATES                           ,0,PA,0,42,0,1564 ROUTE 507,0,18426    ,0,0,Y,0,0,0,103,3,0,1007,99991231,0,99991231,0,19961001,20220314,0,0,0,0,0,,0,0,0,,0,0
44251,588414,06/20/1983 00:00:00,09/04/1986 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,09/04/1986 00:00:00,0,,06/20/1983 00:00:00,0,0,0,0,56717,0,DRIVE-IN BRANCH                                                                                                         ,DRIVE-IN BRANCH               ,342248098,0,0,0,DBR,0,0,HONESDALE,UNITED STATES                           ,0,PA,35520,42,0,820-822 CHURCH STREET,0,18431    ,0,0,Y,0,0,0,127,3,0,1007,19860904,0,19860904,0,19830620,19830620,0,0,0,0,0,,0,0,0,,0,0
51564,85454,08/15/2020 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,01/01/1922 00:00:00,12/31/9999 00:00:00,0,,01/01/1922 00:00:00,0,0,0,0,58551,0,LAVERNE BRANCH                                                                                                          ,LAVERNE BR                    ,191676517,0,0,0,DBR,0,0,LAVERNE,UNITED STATES                           ,0,OK,41700,40,0,111 E JANE JAYROE BLVD,0,73848    ,0,0,Y,0,0,0,59,10,0,1007,99991231,19220101,99991231,0,19220101,20200815,0,0,0,0,0,,0,0,0,,0,0
51845,1429596,01/29/2010 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,09/04/1987 00:00:00,12/31/9999 00:00:00,0,,09/04/1987 00:00:00,0,0,0,0,58551,0,HAMMON BRANCH                                                                                                           ,HAMMON BR                     ,60235280,0,0,0,DBR,0,0,HAMMON,UNITED STATES                           ,0,OK,32250,40,0,301 NORTH 11TH STREET,0,73650    ,0,0,Y,0,0,0,129,10,0,1007,99991231,19870904,99991231,0,19870904,20100129,0,0,0,0,0,,0,0,0,,0,0
64713,2071769,09/28/1981 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,09/28/1981 00:00:00,12/31/9999 00:00:00,0,,09/28/1981 00:00:00,0,0,0,0,44040,0,WINAMAC BRANCH                                                                                                          ,WINAMAC BR                    ,390030898,0,0,0,DBR,0,0,WINAMAC,UNITED STATES                           ,0,IN,84734,18,0,556 NORTH US 35,0,46996    ,0,0,Y,0,0,0,131,7,0,1007,99991231,19810928,99991231,0,19810928,19810928,0,0,0,0,0,,0,0,0,,0,0
64794,2453486,04/15/1996 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,04/15/1996 00:00:00,12/31/9999 00:00:00,0,,04/15/1996 00:00:00,0,0,0,0,44040,0,902 WEST TALMER BRANCH                                                                                                  ,902 W TALMER BR               ,994677841,0,0,0,DBR,0,0,NORTH JUDSON,UNITED STATES                           ,0,IN,54900,18,0,902 WEST TALMER,0,46366    ,0,0,Y,0,0,0,149,7,0,1007,99991231,19960415,99991231,0,19960415,19960415,0,0,0,0,0,,0,0,0,,0,0
64848,2205340,10/27/1978 00:00:00,10/27/1979 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,10/27/1978 00:00:00,10/27/1979 00:00:00,0,,10/27/1978 00:00:00,0,0,0,0,44040,0,WINAMAC BRANCH                                                                                                          ,WINAMAC BR                    ,390030898,0,0,0,DBR,0,0,WINAMAC,UNITED STATES                           ,0,IN,84734,18,0,0,0,0        ,0,0,Y,0,0,0,131,7,0,1007,19791027,19781027,19791027,0,19781027,19781027,0,0,0,0,0,,0,0,0,,0,0
64943,42550,04/30/1992 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/01/1934 00:00:00,0,0,0,0,43052,0,PORT WING OFFICE                                                                                                        ,PORT WING OFF                 ,221176423,0,0,0,DBR,0,0,PORT WING,UNITED STATES                           ,0,WI,64500,55,0,83325 WASHINGTON STREET,0,54865    ,0,0,Y,0,0,0,7,9,0,1007,99991231,0,99991231,0,19340301,19920430,0,0,0,0,0,,0,0,0,,0,0
64955,2418588,05/24/1993 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,05/24/1993 00:00:00,12/31/9999 00:00:00,0,,05/24/1993 00:00:00,0,0,0,0,44040,0,1049 LAKE SHORE DRIVE BRANCH                                                                                            ,1049 LAKE SHORE DR BR         ,695631502,0,0,0,DBR,0,0,CULVER,UNITED STATES                           ,0,IN,16300,18,0,1049 LAKE SHORE DRIVE,0,46511    ,0,0,Y,0,0,0,99,7,0,1007,99991231,19930524,99991231,0,19930524,19930524,0,0,0,0,0,,0,0,0,,0,0
65023,49353,01/22/2007 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/18/1972 00:00:00,0,0,0,0,43052,0,BRULE BRANCH                                                                                                            ,BRULE BR                      ,811367681,0,0,0,DBR,0,0,BRULE,UNITED STATES                           ,0,WI,10550,55,0,13967 EAST U.S. HIGHWAY 2,0,54820    ,0,0,Y,0,0,0,31,9,0,1007,99991231,0,99991231,0,19721218,20070122,0,0,0,0,0,,0,0,0,,0,0
69509,2112916,12/31/1984 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,08/16/1984 00:00:00,12/31/9999 00:00:00,0,,08/16/1984 00:00:00,0,0,0,0,58243,0,RACINE WEST BRANCH                                                                                                      ,RACINE W BR                   ,100513962,0,0,0,DBR,0,0,RACINE,UNITED STATES                           ,0,WI,0,55,0,6700 WASHINGTON AVENUE,0,53406    ,0,0,Y,0,0,0,101,7,0,1007,99991231,19840816,99991231,0,19840816,19841231,0,0,0,0,0,,0,0,0,,0,0
69521,2100557,08/01/1986 00:00:00,12/17/2010 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,08/01/1986 00:00:00,12/17/2010 00:00:00,0,,08/01/1986 00:00:00,0,0,0,0,58243,0,MOTOR BANK BRANCH                                                                                                       ,MOTOR BK BR                   ,142085553,0,0,0,DBR,0,0,RACINE,UNITED STATES                           ,0,WI,66000,55,0,5417 WASHINGTON AVENUE,0,534064240,0,0,Y,0,0,0,101,7,0,1007,20101217,19860801,20101217,0,19860801,19860801,0,0,0,0,0,,0,0,0,,0,0
69522,2474089,10/02/1995 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,10/02/1995 00:00:00,12/31/9999 00:00:00,0,,10/02/1995 00:00:00,0,0,0,0,58243,0,KENOSHA MAIN BRANCH                                                                                                     ,KENOSHA MAIN BR               ,920460240,0,0,0,DBR,0,0,KENOSHA,UNITED STATES                           ,0,WI,63300,55,0,7500 GREEN BAY ROAD,0,531424015,0,0,Y,0,0,0,59,7,0,1007,99991231,19951002,99991231,0,19951002,19951002,0,0,0,0,0,,0,0,0,,0,0
69524,2430768,10/10/1989 00:00:00,12/28/1998 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,10/10/1989 00:00:00,12/28/1998 00:00:00,0,,10/10/1989 00:00:00,0,0,0,0,58243,0,1211-120TH AVENUE BRANCH                                                                                                ,12211-120TH AVE BR            ,845986273,0,0,0,DBR,0,0,KENOSHA,UNITED STATES                           ,0,WI,39225,55,0,12211-120TH AVENUE,0,53142    ,0,0,Y,0,0,0,59,7,0,1007,19981228,19891010,19981228,0,19891010,19891010,0,0,0,0,0,,0,0,0,,0,0
69528,2947631,05/15/2000 00:00:00,11/13/2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,11/13/2020 00:00:00,0,,05/15/2000 00:00:00,0,0,0,0,58243,0,WAXDALE BRANCH                                                                                                          ,WAXDALE BR                    ,673265379,0,0,0,DBR,0,0,STURTEVANT,UNITED STATES                           ,0,WI,0,55,0,8311 16TH STREET,0,53177    ,0,0,Y,0,0,0,101,7,0,1007,20201113,0,20201113,0,20000515,20000515,0,0,0,0,0,,0,0,0,,0,0
69550,3361010,04/04/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,04/04/2005 00:00:00,0,0,0,0,58243,0,BURLINGTON BRANCH                                                                                                       ,BURLINGTON BR                 ,870122234,0,0,0,DBR,0,0,BURLINGTON,UNITED STATES                           ,0,WI,0,55,0,101 WEST CHESTNUT STREET,0,53105    ,0,0,Y,0,0,0,101,7,0,1007,99991231,0,99991231,0,20050404,20050404,0,0,0,0,0,,0,0,0,,0,0
69552,3489316,10/30/2006 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,10/30/2006 00:00:00,0,0,0,0,58243,0,MADISON DOWNTOWN BRANCH                                                                                                 ,MADISON DOWNTOWN BR           ,499265932,0,0,0,DBR,0,0,MADISON,UNITED STATES                           ,0,WI,0,55,0,159 MARTIN LUTHER KING JR. BOULEVARD,0,53703    ,0,0,Y,0,0,0,25,7,0,1007,99991231,0,99991231,0,20061030,20061030,0,0,0,0,0,,0,0,0,,0,0
69553,5048034,10/03/2016 00:00:00,09/30/2021 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,09/30/2021 00:00:00,0,,10/03/2016 00:00:00,0,0,0,0,58243,0,100 EAST WISCONSIN OFFICE                                                                                               ,100 EAST WI OFF               ,120479532,0,0,0,DBR,0,0,MILWAUKEE,UNITED STATES                           ,0,WI,0,55,0,100 EAST WISCONSIN AVENUE,0,53202    ,0,0,Y,0,0,0,79,7,0,1007,20210930,0,20210930,0,20161003,20161003,0,0,0,0,0,,0,0,0,,0,0
69555,3429835,03/01/2006 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/01/2006 00:00:00,0,0,0,0,58243,0,APPLETON BRANCH                                                                                                         ,APPLETON BR                   ,798607671,0,0,0,DBR,0,0,APPLETON,UNITED STATES                           ,0,WI,0,55,0,222 WEST COLLEGE AVENUE,0,54911    ,0,0,Y,0,0,0,87,7,0,1007,99991231,0,99991231,0,20060301,20060301,0,0,0,0,0,,0,0,0,,0,0
69592,3647992,10/03/2007 00:00:00,04/15/2015 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,04/15/2015 00:00:00,0,,10/03/2007 00:00:00,0,0,0,0,58243,0,JANESVILLE CEDAR CREST BRANCH                                                                                           ,JANESVILLE CEDAR CREST BR     ,757504593,0,0,0,DBR,0,0,JANESVILLE,UNITED STATES                           ,0,WI,0,55,0,1702 SOUTH RIVER ROAD,0,53546    ,0,0,Y,0,0,0,105,7,0,1007,20150415,0,20150415,0,20071003,20071003,0,0,0,0,0,,0,0,0,,0,0
69594,2100548,06/01/1987 00:00:00,11/13/2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,06/01/1987 00:00:00,11/13/2020 00:00:00,0,,06/01/1987 00:00:00,0,0,0,0,58243,0,NORTHWESTERN BRANCH                                                                                                     ,NORTHWESTERN BR               ,268056048,0,0,0,DBR,0,0,RACINE,UNITED STATES                           ,0,WI,66000,55,0,6520 NORTHWESTERN AVENUE,0,534061300,0,0,Y,0,0,0,101,7,0,1007,20201113,19870601,20201113,0,19870601,19870601,0,0,0,0,0,,0,0,0,,0,0
69622,216043,12/31/1984 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,06/03/1974 00:00:00,12/31/9999 00:00:00,0,,06/03/1974 00:00:00,0,0,0,0,58243,0,MT. PLEASANT BRANCH                                                                                                     ,MT PLEASANT BR                ,446839408,0,0,0,DBR,0,0,RACINE,UNITED STATES                           ,0,WI,51063,55,0,5901 DURAND AVENUE,0,53406    ,0,0,Y,0,0,0,101,7,0,1007,99991231,19740603,99991231,0,19740603,19841231,0,0,0,0,0,,0,0,0,,0,0
69624,3577446,02/20/2007 00:00:00,09/15/2008 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,09/15/2008 00:00:00,0,,02/20/2007 00:00:00,0,0,0,0,58243,0,BROOKVIEW MEADOWS BRANCH                                                                                                ,BROOKVIEW MEADOWS BR          ,853593847,0,0,0,DBR,0,0,GREEN BAY,UNITED STATES                           ,0,WI,0,55,0,1740 CONDOR LANE,0,54313    ,0,0,Y,0,0,0,9,7,0,1007,20080915,0,20080915,0,20070220,20070220,0,0,0,0,0,,0,0,0,,0,0
69625,3398212,08/23/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,08/23/2005 00:00:00,0,0,0,0,58243,0,FRANKLIN BRANCH                                                                                                         ,FRANKLIN BR                   ,169234029,0,0,0,DBR,0,0,FRANKLIN,UNITED STATES                           ,0,WI,0,55,0,3001 WEST RAWSON AVENUE,0,53132    ,0,0,Y,0,0,0,79,7,0,1007,99991231,0,99991231,0,20050823,20050823,0,0,0,0,0,,0,0,0,,0,0
